mote_id,monitored_time,tx_time,rx_time,on_time,int_time
17,2.20015,0.086075,0.0,0.120769,0.0
18,2.090822,0.0,0.002208,0.011811,0.002067
19,2.200639,0.086077,0.002207,0.126055,0.00192
20,2.136959,0.086075,0.002207,0.12727,0.001095
21,2.167273,0.086077,0.002206,0.122553,0.000428
1,2.301149,0.0,0.335482,1.557541,0.0
2,2.221402,0.086076,0.004552,0.132277,0.002558
3,2.299942,0.086076,0.004414,0.135957,0.003635
4,2.301693,0.077794,6.1e-05,0.11043,0.000578
5,2.225101,0.08608,0.004415,0.133527,0.003494
6,2.232874,0.086076,0.006335,0.136062,0.00548
7,2.267622,0.08608,0.006658,0.138529,0.004418
8,2.299942,0.086079,0.011949,0.147073,0.004854
9,2.300019,0.086078,0.006621,0.129065,0.001597
10,2.301604,0.086075,0.002207,0.124693,0.001714
11,2.301149,0.086078,0.006621,0.138669,0.004166
12,2.247131,0.086079,0.011988,0.14766,0.004075
13,2.229743,0.086072,0.01348,0.144933,0.002237
14,2.208019,0.086078,0.002207,0.129077,0.002081
15,2.259621,0.086078,0.0,0.119159,0.0
16,2.194193,0.086077,0.002207,0.12593,0.002168
17,2.299942,0.086075,0.002207,0.126226,0.0017
18,2.301679,0.033109,0.002208,0.057684,0.002067
19,2.201615,0.086077,0.002207,0.126454,0.00192
20,2.261959,0.086075,0.002207,0.128068,0.001095
21,2.260101,0.086077,0.002206,0.123352,0.000428
1,2.313335,0.0,0.344311,1.569727,0.0
2,2.346402,0.086076,0.004552,0.133075,0.002558
3,2.299942,0.086076,0.004414,0.135957,0.003635
4,2.376759,0.086079,6.1e-05,0.121523,0.000578
5,2.350101,0.08608,0.004415,0.134325,0.003494
6,2.357874,0.086076,0.006335,0.13686,0.00548
7,2.392622,0.08608,0.006658,0.139327,0.004418
8,2.299942,0.086079,0.011949,0.147073,0.004854
9,2.392541,0.086078,0.006621,0.129863,0.001597
10,2.381438,0.086075,0.002207,0.130864,0.007885
11,2.313335,0.086078,0.006621,0.138669,0.004166
12,2.372131,0.086079,0.011988,0.148457,0.004075
13,2.354743,0.086072,0.01348,0.14573,0.002237
14,2.333018,0.086078,0.002207,0.129875,0.002081
15,2.352419,0.086078,0.0,0.119958,0.0
16,2.319193,0.086077,0.002207,0.126729,0.002168
17,2.368067,0.086075,0.002207,0.127025,0.0017
18,2.381514,0.086081,0.002208,0.126154,0.002067
19,2.326615,0.086077,0.002207,0.127252,0.00192
20,2.386958,0.086075,0.002207,0.128866,0.001095
21,2.385101,0.086077,0.002206,0.124151,0.000428
1,2.313335,0.0,0.344311,1.569727,0.0
2,2.471402,0.086076,0.004552,0.133873,0.002558
3,2.413586,0.086076,0.004414,0.136755,0.003635
4,2.501759,0.086079,6.1e-05,0.122321,0.000578
5,2.475101,0.08608,0.004415,0.135123,0.003494
6,2.482874,0.086076,0.006335,0.137658,0.00548
7,2.392622,0.08608,0.006658,0.139327,0.004418
8,2.40526,0.086079,0.011949,0.147871,0.004854
9,2.516167,0.086078,0.006621,0.129863,0.001597
10,2.433266,0.086075,0.002207,0.131663,0.007885
11,2.414786,0.086078,0.006621,0.139468,0.004166
12,2.497131,0.086079,0.011988,0.149255,0.004075
13,2.479744,0.086072,0.01348,0.146529,0.002237
14,2.458019,0.086078,0.002207,0.130674,0.002081
15,2.477419,0.086078,0.0,0.120757,0.0
16,2.444193,0.086077,0.002207,0.127527,0.002168
17,2.493067,0.086075,0.002207,0.127823,0.0017
18,2.460793,0.086081,0.002208,0.126953,0.002067
19,2.451615,0.086077,0.002207,0.128051,0.00192
20,2.511959,0.086075,0.002207,0.129665,0.001095
21,2.510101,0.086077,0.002206,0.12495,0.000428
1,2.313335,0.0,0.344311,1.569727,0.0
2,2.596402,0.086076,0.004552,0.134671,0.002558
3,2.538586,0.086076,0.004414,0.137553,0.003635
4,2.626759,0.086079,6.1e-05,0.123119,0.000578
5,2.600101,0.08608,0.004415,0.135921,0.003494
6,2.607874,0.086076,0.006335,0.138456,0.00548
7,2.642622,0.08608,0.006658,0.140923,0.004418
8,2.53026,0.086079,0.011949,0.148669,0.004854
9,2.642541,0.086078,0.006621,0.131459,0.001597
10,2.558266,0.086075,0.002207,0.132462,0.007885
11,2.539786,0.086078,0.006621,0.140267,0.004166
12,2.622131,0.086079,0.011988,0.150054,0.004075
13,2.604743,0.086072,0.01348,0.147327,0.002237
14,2.583018,0.086078,0.002207,0.131472,0.002081
15,2.602419,0.086078,0.0,0.121554,0.0
16,2.569192,0.086077,0.002207,0.128324,0.002168
17,2.618067,0.086075,0.002207,0.12862,0.0017
18,2.585793,0.086081,0.002208,0.127752,0.002067
19,2.576615,0.086077,0.002207,0.12885,0.00192
20,2.636958,0.086075,0.002207,0.130463,0.001095
21,2.635101,0.086077,0.002206,0.125748,0.000428
1,2.313335,0.0,0.344311,1.569727,0.0
2,2.721402,0.086076,0.004552,0.135469,0.002558
3,2.663586,0.086076,0.004414,0.138351,0.003635
4,2.626759,0.086079,6.1e-05,0.123119,0.000578
5,2.725101,0.08608,0.004415,0.136719,0.003494
6,2.732874,0.086076,0.006335,0.139253,0.00548
7,2.642622,0.08608,0.006658,0.140923,0.004418
8,2.65526,0.086079,0.011949,0.149467,0.004854
9,2.642541,0.086078,0.006621,0.131459,0.001597
10,2.683266,0.086075,0.002207,0.133261,0.007885
11,2.664785,0.086078,0.006621,0.141065,0.004166
12,2.622131,0.086079,0.011988,0.150054,0.004075
13,2.729744,0.086072,0.01348,0.148125,0.002237
14,2.708019,0.086078,0.002207,0.132271,0.002081
15,2.727418,0.086078,0.0,0.122351,0.0
16,2.694192,0.086077,0.002207,0.129122,0.002168
17,2.618067,0.086075,0.002207,0.12862,0.0017
18,2.710792,0.086081,0.002208,0.128549,0.002067
19,2.701615,0.086077,0.002207,0.129648,0.00192
20,2.636958,0.086075,0.002207,0.130463,0.001095
21,2.635101,0.086077,0.002206,0.125748,0.000428
1,2.313335,0.0,0.344311,1.569727,0.0
2,2.846402,0.086076,0.004552,0.136267,0.002558
