dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,,0.003712,58.0,2.0,183.87386
,,,0.001312,41.0,1.0,183.921173
,,,0.001312,41.0,1.0,183.968464
,,,0.001024,32.0,1.0,184.261531
,,,0.001312,41.0,1.0,184.501698
,,,0.001856,58.0,1.0,184.992054
,,,0.001312,41.0,1.0,185.042257
,,,0.001312,41.0,1.0,185.231373
,,,0.001312,41.0,1.0,185.721221
,,,0.001312,41.0,1.0,185.771443
,,,0.001312,41.0,1.0,186.586049
,,,0.001024,32.0,1.0,186.635914
,,,0.001312,41.0,1.0,186.684081
,,,0.001312,41.0,1.0,187.325887
,,,0.001312,41.0,1.0,187.940735
,,,0.001312,41.0,1.0,187.990926
,,,0.002048,32.0,2.0,188.183522
,,,0.001312,41.0,1.0,188.798909
,,,0.001312,41.0,1.0,189.288747
,,,0.001024,32.0,1.0,190.278279
,,,0.001856,58.0,1.0,190.329946
,,,0.001856,58.0,1.0,191.268941
,,,0.001312,41.0,1.0,191.633259
,,,0.003936,41.0,3.0,191.690252
,,,0.001856,58.0,1.0,191.738148
,,,0.001024,32.0,1.0,192.247793
,,,0.001312,41.0,1.0,192.362934
,,,0.001312,41.0,1.0,193.602772
,,,0.001024,32.0,1.0,194.467305
,,,0.001312,41.0,1.0,194.517506
,,,0.001312,41.0,1.0,195.332447
,,,0.001856,58.0,1.0,196.072804
,,,0.001856,58.0,1.0,196.123646
,,,0.001312,41.0,1.0,196.170976
,,,0.001312,41.0,1.0,196.218282
,,,0.001024,32.0,1.0,196.436818
,,,0.001312,41.0,1.0,196.92696
,,,0.001312,41.0,1.0,196.977161
,,,0.001312,41.0,1.0,197.02448
,,,0.001312,41.0,1.0,197.791815
,,,0.001312,41.0,1.0,197.84203
,,,0.001312,41.0,1.0,197.889307
,,,0.001024,32.0,1.0,198.281331
,,,0.001312,41.0,1.0,198.396473
,0.0768,,,,,199.228252
,,,0.001312,41.0,1.0,199.636311
