dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,,0.005248,41.0,4.0,186.738845
,,,0.004096,32.0,4.0,187.361637
,,,0.001312,41.0,1.0,187.41185
,,,0.006784,53.0,4.0,187.987402
0.006784,,,,,,187.987402
,,,0.001312,41.0,1.0,188.037626
,,,0.001024,32.0,1.0,188.08458
,,,0.00656,41.0,5.0,188.363967
,,,0.004096,32.0,4.0,188.611739
,,,0.005248,41.0,4.0,190.236036
,,,0.006144,32.0,6.0,190.614151
,,,0.007424,58.0,4.0,190.990555
,,,0.005568,58.0,3.0,191.362621
,,,0.005248,41.0,4.0,192.236081
,,,0.00512,32.0,5.0,192.736569
,,,0.00656,41.0,5.0,194.238815
,,,0.004096,32.0,4.0,194.611586
,,,0.00656,41.0,5.0,196.363846
,,,0.004096,32.0,4.0,196.611636
,,,0.00656,41.0,5.0,198.238875
,,,0.004096,32.0,4.0,198.611648
