dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,,0.001312,41.0,1.0,174.155641
,,,0.001312,41.0,1.0,174.205869
,,,0.001024,32.0,1.0,176.0202
,,,0.001312,41.0,1.0,176.885342
,,,0.001312,41.0,1.0,176.935544
,,,0.001312,41.0,1.0,176.982816
,,,0.001696,53.0,1.0,177.375546
0.006784,,,,,,177.375546
,,,0.001024,32.0,1.0,177.425847
,,,0.001312,41.0,1.0,177.473176
,,,0.001312,41.0,1.0,177.521359
,,,0.002624,41.0,2.0,177.571621
,,,0.001312,41.0,1.0,178.240017
,,,0.001312,41.0,1.0,178.291103
,,,0.001024,32.0,1.0,179.354563
,,,0.003936,41.0,3.0,179.475613
,,,0.001312,41.0,1.0,180.215725
,,,0.001312,41.0,1.0,180.266935
,,,0.001024,32.0,1.0,181.080259
,,,0.001312,41.0,1.0,181.3204
,,,0.001312,41.0,1.0,182.310238
,,,0.001312,41.0,1.0,182.675076
,,,0.001024,32.0,1.0,183.039608
,,,0.001312,41.0,1.0,183.404781
,,,0.001312,41.0,1.0,185.394618
,,,0.001312,41.0,1.0,185.444851
,,,0.001024,32.0,1.0,185.491818
,,,0.001312,41.0,1.0,185.53998
,,,0.001312,41.0,1.0,186.384456
,,,0.001312,41.0,1.0,186.434676
,,,0.001312,41.0,1.0,187.124294
,,,0.001312,41.0,1.0,187.175411
,,,0.001024,32.0,1.0,187.222378
,,,0.001312,41.0,1.0,187.489132
,,,0.001312,41.0,1.0,188.22897
,,,0.001312,41.0,1.0,188.280117
,,,0.001312,41.0,1.0,188.468808
,,,0.001024,32.0,1.0,189.08334
,,,0.001696,53.0,1.0,189.44885
0.006784,,,,,,189.44885
,,,0.007872,41.0,6.0,189.578122
,,,0.001312,41.0,1.0,190.068234
,,,0.001312,41.0,1.0,190.683071
,,,0.001312,41.0,1.0,190.733273
,,,0.001024,32.0,1.0,191.047605
,,,0.001312,41.0,1.0,191.412777
,,,0.001312,41.0,1.0,193.777615
,,,0.001312,41.0,1.0,193.827817
,,,0.001312,41.0,1.0,193.875118
,,,0.001024,32.0,1.0,193.923001
,,,0.001312,41.0,1.0,193.970303
,,,0.001312,41.0,1.0,194.392515
,,,0.001312,41.0,1.0,194.75735
,,,0.001024,32.0,1.0,195.121891
,,,0.001312,41.0,1.0,195.487026
,,,0.001312,41.0,1.0,196.226864
,,,0.001312,41.0,1.0,196.466702
,,,0.001024,32.0,1.0,197.081235
,,,0.001312,41.0,1.0,197.321378
,,,0.001312,41.0,1.0,198.186246
,0.0768,,,,,198.236613
,,,0.001024,32.0,1.0,199.050778
,,,0.001312,41.0,1.0,199.66592
,,,0.002624,41.0,2.0,199.719083
