dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,,0.00512,32.0,5.0,154.982825
,,,0.00512,32.0,5.0,156.73359
,,,0.00512,32.0,5.0,158.734285
,,,0.005248,41.0,4.0,160.73359
,,,0.001312,41.0,1.0,160.783815
,,,0.00512,32.0,5.0,161.35901
,,,0.005248,41.0,4.0,162.108313
,,,0.00656,41.0,5.0,162.485263
,,,0.004096,32.0,4.0,162.733035
,,,0.00656,41.0,5.0,164.860292
,,,0.004096,32.0,4.0,165.608065
,,,0.005248,41.0,4.0,166.857362
,,,0.001024,32.0,1.0,166.90724
,,,0.00656,41.0,5.0,168.484315
,,,0.004096,32.0,4.0,168.732088
,,,0.00656,41.0,5.0,170.484352
,,,0.004096,32.0,4.0,170.732131
,,,0.00656,41.0,5.0,172.734423
,,,0.001024,32.0,1.0,172.784304
,,,0.004096,32.0,4.0,174.732149
,,,0.00512,32.0,5.0,176.732896
,,,0.00512,32.0,5.0,178.733614
,,,0.00512,32.0,5.0,180.734423
,,,0.00512,32.0,5.0,182.735117
,,,0.005248,41.0,4.0,183.859424
,,,0.001312,41.0,1.0,183.90964
,,,0.005248,41.0,4.0,184.858399
,,,0.001024,32.0,1.0,184.908267
,,,0.005248,41.0,4.0,186.482408
,,,0.00656,41.0,5.0,189.109352
,,,0.001024,32.0,1.0,189.159242
,,,0.005248,41.0,4.0,190.858339
,,,0.00512,32.0,5.0,191.233768
,,,0.00656,41.0,5.0,192.861041
,,,0.001024,32.0,1.0,192.910921
,,,0.005248,41.0,4.0,194.485018
,,,0.00512,32.0,5.0,194.735463
,,,0.005248,41.0,4.0,196.484769
,,,0.00512,32.0,5.0,196.735185
,,,0.005248,41.0,4.0,198.859491
,,,0.001024,32.0,1.0,198.909395
