mote_id,monitored_time,tx_time,rx_time,on_time,int_time
8,1.53026,0.086079,0.007475,0.133261,0.002184
9,1.517541,0.0,0.002207,0.006175,0.001596
10,1.558266,0.0,0.002206,0.007826,0.001652
11,1.539786,0.086075,0.0,0.120757,0.0
12,1.605366,0.0,0.000241,0.01253,0.004084
13,1.607029,0.048013,0.006828,0.082455,0.001577
14,1.583018,0.086075,0.0,0.119958,0.0
15,1.602419,0.0,0.0,0.002396,0.0
16,1.569193,0.0,0.002207,0.009162,0.002167
17,1.493066,0.0,0.0,0.003991,0.0
18,1.585793,0.0,0.0,0.003194,0.0
19,1.576615,0.0,0.002206,0.009649,0.00186
20,1.5441,0.086078,0.0,0.119162,0.0
21,1.605366,0.0,0.0,0.002395,0.0
1,1.507534,0.0,0.172158,0.758316,0.0
2,1.699897,0.0,6.3e-05,0.010272,0.000961
3,1.663586,0.086078,0.002207,0.126806,0.00186
4,1.626759,0.0,0.0,0.003192,0.0
5,1.66412,0.08608,0.002207,0.125113,0.002163
6,1.701304,0.043346,0.004037,0.074058,0.004821
7,1.699897,0.08608,0.002207,0.124699,0.00098
8,1.65526,0.086079,0.007475,0.134059,0.002184
9,1.642541,0.0,0.002207,0.006973,0.001596
10,1.683266,0.0,0.002206,0.008625,0.001652
11,1.664786,0.086075,0.0,0.121555,0.0
12,1.66412,0.0,0.012031,0.03098,0.004207
13,1.664196,0.086076,0.006828,0.131547,0.001577
14,1.699897,0.086075,0.0,0.119958,0.0
15,1.602419,0.0,0.0,0.002396,0.0
16,1.694193,0.0,0.002207,0.009961,0.002167
17,1.618067,0.0,0.0,0.00479,0.0
18,1.585793,0.0,0.0,0.003194,0.0
19,1.701215,0.0,0.002206,0.010048,0.00186
20,1.636958,0.086078,0.0,0.11996,0.0
21,1.66412,0.0,0.002207,0.006622,0.000458
1,1.507534,0.0,0.172158,0.758316,0.0
2,1.765307,0.0,0.002271,0.016129,0.002995
3,1.788586,0.086078,0.002207,0.127604,0.00186
4,1.751759,0.0,0.0,0.00399,0.0
5,1.801312,0.08608,0.002207,0.125911,0.002163
6,1.765382,0.08608,0.004037,0.129128,0.004821
7,1.767622,0.08608,0.002207,0.125497,0.00098
8,1.78026,0.086079,0.007475,0.134857,0.002184
9,1.801458,0.0,0.002207,0.007771,0.001596
10,1.683266,0.0,0.002206,0.008625,0.001652
11,1.80216,0.086075,0.002207,0.125779,0.000444
12,1.802495,0.014424,0.012031,0.052945,0.004207
13,1.801312,0.086076,0.006828,0.132346,0.001577
14,1.765307,0.086075,0.002207,0.125884,0.002113
15,1.727419,0.0,0.0,0.003194,0.0
16,1.694193,0.0,0.002207,0.009961,0.002167
17,1.802482,0.020889,0.0,0.03517,0.0
18,1.710792,0.0,0.0,0.003991,0.0
19,1.802236,0.048557,0.002206,0.075521,0.00186
20,1.801312,0.086078,0.0,0.120759,0.0
21,1.760101,0.0,0.002207,0.007421,0.000458
1,1.507534,0.0,0.172158,0.758316,0.0
2,1.846402,0.0,0.002271,0.016927,0.002995
3,1.788586,0.086078,0.002207,0.127604,0.00186
4,1.876759,0.0,0.0,0.004788,0.0
5,1.899984,0.08608,0.004414,0.131106,0.003525
6,1.857874,0.08608,0.004037,0.129926,0.004821
7,1.892622,0.08608,0.002207,0.126295,0.00098
8,1.90093,0.086079,0.007475,0.134857,0.002184
9,1.900132,0.0,0.006622,0.013839,0.001596
10,1.808266,0.0,0.002206,0.009423,0.001652
11,1.858711,0.086075,0.002207,0.125779,0.000444
12,1.900879,0.079457,0.012031,0.137109,0.004207
13,1.899984,0.086076,0.011243,0.138974,0.001642
14,1.833019,0.086075,0.002207,0.126682,0.002113
15,1.852419,0.0,0.0,0.003993,0.0
16,1.900962,0.035346,0.002207,0.059327,0.002167
17,1.900208,0.086078,0.0,0.119162,0.0
18,1.835793,0.0,0.0,0.00479,0.0
19,1.858787,0.086077,0.002206,0.124025,0.00186
20,1.899984,0.086078,0.002207,0.125665,0.001096
21,1.885101,0.0,0.002207,0.00822,0.000458
1,1.999856,0.0,0.225134,1.250638,0.0
2,2.000207,0.053327,0.002271,0.088612,0.002995
3,1.913586,0.086078,0.002207,0.128402,0.00186
4,1.99834,0.0,0.0,0.004788,0.0
5,1.975101,0.08608,0.004414,0.131904,0.003525
6,1.999856,0.08608,0.006244,0.134334,0.005428
7,1.999856,0.08608,0.002207,0.126295,0.00098
8,1.97632,0.086079,0.00971,0.140651,0.003788
9,1.900132,0.0,0.006622,0.013839,0.001596
10,2.000227,0.026166,0.002206,0.046374,0.001652
11,1.99834,0.086075,0.002207,0.126578,0.000444
12,1.99713,0.086079,0.012031,0.146116,0.004207
13,1.979743,0.086076,0.011243,0.139771,0.001642
14,1.958019,0.086075,0.002207,0.127481,0.002113
15,1.977419,0.0,0.0,0.004792,0.0
16,1.976395,0.086075,0.002207,0.124342,0.002167
17,1.993066,0.086078,0.0,0.11996,0.0
18,1.99834,0.0,0.0,0.005973,0.000384
19,1.951614,0.086077,0.002206,0.124823,0.00186
20,1.909963,0.086078,0.002207,0.125665,0.001096
21,1.885101,0.0,0.002207,0.00822,0.000458
1,2.048634,0.0,0.258241,1.299416,0.0
2,2.096402,0.086083,0.002271,0.131272,0.002995
3,2.038586,0.086078,0.002207,0.1292,0.00186
4,2.090362,0.0,0.002356,0.00857,0.000163
5,2.099702,0.08608,0.004414,0.132303,0.003525
6,2.048634,0.08608,0.006244,0.134334,0.005428
7,2.048634,0.08608,0.004415,0.129202,0.00098
8,2.03026,0.086079,0.00971,0.141449,0.003788
9,2.017541,0.0,0.006622,0.014637,0.001596
10,2.090438,0.086077,0.002206,0.123793,0.001652
11,2.090362,0.086075,0.004414,0.13242,0.002499
12,1.99713,0.086079,0.012031,0.146116,0.004207
13,2.098492,0.086076,0.011243,0.139771,0.001642
14,2.083018,0.086075,0.002207,0.128278,0.002113
15,1.977419,0.0,0.0,0.004792,0.0
16,2.069193,0.086075,0.002207,0.125141,0.002167
17,1.993066,0.086078,0.0,0.11996,0.0
18,2.090816,0.0,0.002207,0.011795,0.002026
19,2.076615,0.086077,0.002206,0.125622,0.00186
20,2.011958,0.086078,0.002207,0.126463,0.001096
21,2.100059,0.041299,0.002207,0.064812,0.000458
1,2.048634,0.0,0.258241,1.299416,0.0
2,2.096402,0.086083,0.002271,0.131272,0.002995
3,2.200181,0.086078,0.002207,0.129998,0.00186
4,2.126759,0.0,0.002356,0.009368,0.000163
5,2.100101,0.08608,0.004414,0.132702,0.003525
6,2.107874,0.08608,0.006244,0.135132,0.005428
7,2.200728,0.08608,0.006622,0.134813,0.00279
8,2.200181,0.086079,0.00971,0.142247,0.003788
9,2.200731,0.019864,0.006622,0.043433,0.001596
10,2.183266,0.086077,0.002206,0.124592,0.001652
11,2.164786,0.086075,0.004414,0.133219,0.002499
12,2.12213,0.086079,0.012031,0.146913,0.004207
13,2.167228,0.086076,0.01345,0.144221,0.002298
14,2.083018,0.086075,0.002207,0.128278,0.002113
15,2.200792,0.046411,0.0,0.068432,0.0
16,2.194193,0.086075,0.002207,0.12594,0.002167
17,2.200181,0.086078,0.0,0.120759,0.0
18,2.090816,0.0,0.002207,0.011795,0.002026
19,2.200639,0.086077,0.002206,0.126021,0.00186
20,2.136958,0.086078,0.002207,0.127261,0.001096
21,2.167303,0.086081,0.002207,0.122587,0.000458
1,2.302462,0.0,0.315628,1.553244,0.0
2,2.221402,0.086083,0.002271,0.13207,0.002995
3,2.299974,0.086078,0.004414,0.135998,0.003667
4,2.303932,0.058857,0.002356,0.087896,0.000163
5,2.225101,0.08608,0.004414,0.1335,0.003525
6,2.232874,0.08608,0.006244,0.13593,0.005428
7,2.267622,0.08608,0.006622,0.135611,0.00279
8,2.299974,0.086079,0.011917,0.147168,0.004916
9,2.300049,0.08608,0.006622,0.128995,0.001596
10,2.302784,0.086077,0.002206,0.124592,0.001652
11,2.302462,0.086075,0.006621,0.139403,0.004476
12,2.247131,0.086079,0.012031,0.147711,0.004207
13,2.229744,0.086076,0.01345,0.14502,0.002298
14,2.208019,0.086075,0.002207,0.129077,0.002113
15,2.25956,0.086075,0.0,0.11916,0.0
16,2.194193,0.086075,0.002207,0.12594,0.002167
17,2.299974,0.086078,0.002207,0.126279,0.001732
18,2.303935,0.03426,0.002207,0.059426,0.002026
19,2.201615,0.086077,0.002206,0.12642,0.00186
20,2.261959,0.086078,0.002207,0.12806,0.001096
21,2.260101,0.086081,0.002207,0.123386,0.000458
1,2.344585,0.0,0.34432,1.595367,0.0
2,2.346402,0.086083,0.002271,0.132868,0.002995
3,2.299974,0.086078,0.004414,0.135998,0.003667
4,2.376759,0.086079,0.002356,0.123733,0.000163
5,2.350101,0.08608,0.004414,0.134298,0.003525
6,2.357874,0.08608,0.006244,0.136728,0.005428
7,2.392622,0.08608,0.006622,0.136409,0.00279
8,2.299974,0.086079,0.011917,0.147168,0.004916
9,2.392541,0.08608,0.006622,0.129793,0.001596
10,2.381499,0.086077,0.00253,0.129448,0.005286
11,2.344585,0.086075,0.006621,0.139403,0.004476
12,2.372131,0.086079,0.012031,0.148508,0.004207
13,2.354743,0.086076,0.01345,0.145817,0.002298
14,2.333018,0.086075,0.002207,0.129874,0.002113
15,2.352418,0.086075,0.0,0.119958,0.0
16,2.319193,0.086075,0.002207,0.126737,0.002167
17,2.368067,0.086078,0.002207,0.127077,0.001732
18,2.381575,0.086082,0.002207,0.126159,0.002026
19,2.326615,0.086077,0.002206,0.127218,0.00186
20,2.386958,0.086078,0.002207,0.128857,0.001096
21,2.385101,0.086081,0.002207,0.124185,0.000458
1,2.344585,0.0,0.34432,1.595367,0.0
2,2.471402,0.086083,0.002271,0.133666,0.002995
3,2.413586,0.086078,0.004414,0.136796,0.003667
4,2.501759,0.086079,0.002356,0.124531,0.000163
5,2.475101,0.08608,0.004414,0.135096,0.003525
6,2.482874,0.08608,0.006244,0.137526,0.005428
7,2.392622,0.08608,0.006622,0.136409,0.00279
8,2.40526,0.086079,0.011917,0.147966,0.004916
9,2.516167,0.08608,0.006622,0.129793,0.001596
10,2.433266,0.086077,0.00253,0.130247,0.005286
11,2.414785,0.086075,0.006621,0.1402,0.004476
12,2.497131,0.086079,0.012031,0.149306,0.004207
13,2.479743,0.086076,0.01345,0.146614,0.002298
14,2.458019,0.086075,0.002207,0.130673,0.002113
15,2.477419,0.086075,0.0,0.120757,0.0
16,2.444192,0.086075,0.002207,0.127534,0.002167
17,2.493067,0.086078,0.002207,0.127876,0.001732
18,2.460793,0.086082,0.002207,0.126957,0.002026
19,2.451615,0.086077,0.002206,0.128017,0.00186
20,2.511958,0.086078,0.002207,0.129655,0.001096
21,2.510101,0.086081,0.002207,0.124982,0.000458
1,2.344585,0.0,0.34432,1.595367,0.0
2,2.596402,0.086083,0.002271,0.134464,0.002995
3,2.538586,0.086078,0.004414,0.137594,0.003667
4,2.626759,0.086079,0.002356,0.125329,0.000163
5,2.600101,0.08608,0.004414,0.135894,0.003525
6,2.607874,0.08608,0.006244,0.138324,0.005428
7,2.642622,0.08608,0.006622,0.138005,0.00279
8,2.53026,0.086079,0.011917,0.148764,0.004916
9,2.642541,0.08608,0.006622,0.131389,0.001596
10,2.558266,0.086077,0.00253,0.131045,0.005286
11,2.539786,0.086075,0.006621,0.140999,0.004476
12,2.622131,0.086079,0.012031,0.150105,0.004207
13,2.604744,0.086076,0.01345,0.147412,0.002298
14,2.583018,0.086075,0.002207,0.131471,0.002113
15,2.602419,0.086075,0.0,0.121555,0.0
16,2.569193,0.086075,0.002207,0.128332,0.002167
17,2.618066,0.086078,0.002207,0.128674,0.001732
18,2.585793,0.086082,0.002207,0.127755,0.002026
19,2.576615,0.086077,0.002206,0.128816,0.00186
20,2.636958,0.086078,0.002207,0.130453,0.001096
21,2.6351,0.086081,0.002207,0.125779,0.000458
1,2.344585,0.0,0.34432,1.595367,0.0
2,2.721402,0.086083,0.002271,0.135262,0.002995
3,2.663586,0.086078,0.004414,0.138392,0.003667
4,2.626759,0.086079,0.002356,0.125329,0.000163
5,2.725101,0.08608,0.004414,0.136692,0.003525
6,2.732874,0.08608,0.006244,0.139122,0.005428
7,2.642622,0.08608,0.006622,0.138005,0.00279
8,2.65526,0.086079,0.011917,0.149562,0.004916
9,2.642541,0.08608,0.006622,0.131389,0.001596
10,2.683266,0.086077,0.00253,0.131844,0.005286
11,2.664785,0.086075,0.006621,0.141797,0.004476
12,2.622131,0.086079,0.012031,0.150105,0.004207
13,2.729743,0.086076,0.01345,0.14821,0.002298
14,2.708019,0.086075,0.002207,0.13227,0.002113
15,2.727419,0.086075,0.0,0.122354,0.0
16,2.694192,0.086075,0.002207,0.12913,0.002167
17,2.618066,0.086078,0.002207,0.128674,0.001732
18,2.710793,0.086082,0.002207,0.128553,0.002026
19,2.701615,0.086077,0.002206,0.129614,0.00186
20,2.636958,0.086078,0.002207,0.130453,0.001096
21,2.6351,0.086081,0.002207,0.125779,0.000458
1,2.344585,0.0,0.34432,1.595367,0.0
2,2.846402,0.086083,0.002271,0.13606,0.002995
3,2.788586,0.086078,0.004414,0.13919,0.003667
4,2.751759,0.086079,0.002356,0.126127,0.000163
5,2.850101,0.08608,0.004414,0.13749,0.003525
6,2.732874,0.08608,0.006244,0.139122,0.005428
7,2.767622,0.08608,0.006622,0.138803,0.00279
8,2.78026,0.086079,0.011917,0.15036,0.004916
9,2.767541,0.08608,0.006622,0.132187,0.001596
10,2.808266,0.086077,0.00253,0.132643,0.005286
11,2.789786,0.086075,0.006621,0.142596,0.004476
12,2.747131,0.086079,0.012031,0.150903,0.004207
13,2.854744,0.086076,0.01345,0.149009,0.002298
14,2.833018,0.086075,0.002207,0.133067,0.002113
15,2.852419,0.086075,0.0,0.123153,0.0
16,2.819193,0.086075,0.002207,0.129928,0.002167
17,2.743066,0.086078,0.002207,0.129472,0.001732
18,2.835793,0.086082,0.002207,0.129352,0.002026
19,2.826614,0.086077,0.002206,0.130412,0.00186
20,2.761958,0.086078,0.002207,0.13125,0.001096
21,2.760101,0.086081,0.002207,0.126577,0.000458
1,2.344585,0.0,0.34432,1.595367,0.0
2,2.846402,0.086083,0.002271,0.13606,0.002995
3,2.913586,0.086078,0.004414,0.139988,0.003667
4,2.876759,0.086079,0.002356,0.126925,0.000163
5,2.850101,0.08608,0.004414,0.13749,0.003525
6,2.857874,0.08608,0.006244,0.13992,0.005428
7,2.892622,0.08608,0.006622,0.139601,0.00279
8,2.90526,0.086079,0.011917,0.151158,0.004916
9,2.892541,0.08608,0.006622,0.132985,0.001596
10,2.933266,0.086077,0.00253,0.133442,0.005286
11,2.914785,0.086075,0.006621,0.143393,0.004476
12,2.872131,0.086079,0.012031,0.151701,0.004207
13,2.854744,0.086076,0.01345,0.149009,0.002298
14,2.958019,0.086075,0.002207,0.133866,0.002113
15,2.852419,0.086075,0.0,0.123153,0.0
16,2.944193,0.086075,0.002207,0.130727,0.002167
17,2.868066,0.086078,0.002207,0.130269,0.001732
18,2.960792,0.086082,0.002207,0.13015,0.002026
19,2.951614,0.086077,0.002206,0.131209,0.00186
20,2.886959,0.086078,0.002207,0.132049,0.001096
21,2.8851,0.086081,0.002207,0.127375,0.000458
1,2.344585,0.0,0.34432,1.595367,0.0
2,2.971402,0.086083,0.002271,0.136858,0.002995
3,3.037611,0.086078,0.004414,0.140387,0.003667
4,3.001759,0.086079,0.002356,0.127723,0.000163
5,2.975101,0.08608,0.004414,0.138288,0.003525
6,2.982874,0.08608,0.006244,0.140718,0.005428
7,3.017622,0.08608,0.006622,0.140399,0.00279
8,3.03026,0.086079,0.011917,0.151956,0.004916
9,3.017541,0.08608,0.006622,0.133783,0.001596
10,2.933266,0.086077,0.00253,0.133442,0.005286
11,2.914785,0.086075,0.006621,0.143393,0.004476
12,2.99713,0.086079,0.012031,0.152498,0.004207
13,2.979743,0.086076,0.01345,0.149807,0.002298
14,2.958019,0.086075,0.002207,0.133866,0.002113
15,2.977418,0.086075,0.0,0.12395,0.0
16,2.944193,0.086075,0.002207,0.130727,0.002167
17,2.993067,0.086078,0.002207,0.131067,0.001732
18,2.960792,0.086082,0.002207,0.13015,0.002026
19,2.951614,0.086077,0.002206,0.131209,0.00186
20,3.011958,0.086078,0.002207,0.132847,0.001096
21,3.010101,0.086081,0.002207,0.128173,0.000458
1,2.344585,0.0,0.34432,1.595367,0.0
2,3.096402,0.086083,0.002271,0.137656,0.002995
3,3.038586,0.086078,0.004414,0.140786,0.003667
4,3.126759,0.086079,0.002356,0.128521,0.000163
5,3.100101,0.08608,0.004414,0.139086,0.003525
6,3.107874,0.08608,0.006244,0.141516,0.005428
7,3.017622,0.08608,0.006622,0.140399,0.00279
8,3.03026,0.086079,0.011917,0.151956,0.004916
9,3.017541,0.08608,0.006622,0.133783,0.001596
10,3.058265,0.086077,0.00253,0.13424,0.005286
11,3.039786,0.086075,0.006621,0.144192,0.004476
12,3.122131,0.086079,0.012031,0.153297,0.004207
13,3.104744,0.086076,0.01345,0.150605,0.002298
14,3.083018,0.086075,0.002207,0.134664,0.002113
15,3.102419,0.086075,0.0,0.124748,0.0
16,3.069192,0.086075,0.002207,0.131525,0.002167
17,3.118067,0.086078,0.002207,0.131866,0.001732
18,3.085793,0.086082,0.002207,0.130949,0.002026
19,3.076615,0.086077,0.002206,0.132008,0.00186
20,3.136959,0.086078,0.002207,0.133646,0.001096
21,3.135101,0.086081,0.002207,0.128972,0.000458
1,2.344585,0.0,0.34432,1.595367,0.0
2,3.971402,0.086083,0.002271,0.143242,0.002995
3,3.913586,0.086078,0.004414,0.146372,0.003667
4,4.001759,0.086079,0.002356,0.134107,0.000163
5,3.975101,0.08608,0.004414,0.144672,0.003525
6,3.982874,0.08608,0.006244,0.147102,0.005428
7,4.017622,0.08608,0.006622,0.146783,0.00279
8,3.90526,0.086079,0.011917,0.157542,0.004916
9,4.017541,0.08608,0.006622,0.140167,0.001596
10,3.933266,0.086077,0.00253,0.13983,0.005286
11,3.914786,0.086075,0.006621,0.149782,0.004476
12,3.99713,0.086079,0.012031,0.158883,0.004207
