Voting system;Criterion;Algorithm parameters;Computation time;Rate (lower bound);Rate (upper bound);Number of populations;V;C;Culture type;Culture parameter 1;Culture parameter 1 value;Culture parameter 2;Culture parameter 2 value;Culture parameter 3;Culture parameter 3 value;Culture parameter 4;Culture parameter 4 value
IRV Average;w_missed_condorcet_winner_ut_abs;;;0,1064;0,1064;10000;33;5;Spheroid;Stretching;1
IRV Average;w_is_resistant_condorcet_winner;;;0,0037;0,0037;10000;33;5;Spheroid;Stretching;1
IRV Average;w_is_not_resistant_condorcet_winner;;;0,9963;0,9963;10000;33;5;Spheroid;Stretching;1
IRV Average;w_missed_resistant_condorcet_winner;;;0;0;10000;33;5;Spheroid;Stretching;1
IRV Average;TM;TM_option = exact;21,988875;0,36;0,36;10000;33;5;Spheroid;Stretching;1
IRV Average;UM;UM_option = exact;1476,94001;0,36;0,36;10000;33;5;Spheroid;Stretching;1
IRV Average;ICM;ICM_option = lazy;0,935052;0,352;0,352;10000;33;5;Spheroid;Stretching;1
IRV Average;CM;CM_option = lazy, UM_option = exact, ICM_option = lazy, TM_option = exact;11,577677;0,36;0,9996;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_condorcet_admissible;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_not_condorcet_admissible;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_missed_condorcet_admissible;;;0;0;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_weak_condorcet_winner;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_not_weak_condorcet_winner;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_missed_weak_condorcet_winner;;;0;0;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_condorcet_winner_rk_ctb;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_not_condorcet_winner_rk_ctb;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_missed_condorcet_winner_rk_ctb;;;0;0;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_condorcet_winner_rk;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_not_condorcet_winner_rk;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_missed_condorcet_winner_rk;;;0;0;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_condorcet_winner_ut_rel_ctb;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_not_condorcet_winner_ut_rel_ctb;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_missed_condorcet_winner_ut_rel_ctb;;;0;0;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_condorcet_winner_ut_rel;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_not_condorcet_winner_ut_rel;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_missed_condorcet_winner_ut_rel;;;0;0;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_condorcet_winner_ut_abs_ctb;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_not_condorcet_winner_ut_abs_ctb;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_missed_condorcet_winner_ut_abs_ctb;;;0;0;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_condorcet_winner_ut_abs;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_not_condorcet_winner_ut_abs;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_missed_condorcet_winner_ut_abs;;;0;0;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_resistant_condorcet_winner;;;0,0037;0,0037;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_is_not_resistant_condorcet_winner;;;0,9963;0,9963;10000;33;5;Spheroid;Stretching;1
IRV Duels;w_missed_resistant_condorcet_winner;;;0;0;10000;33;5;Spheroid;Stretching;1
IRV Duels;TM;TM_option = exact;22,987404;0,897;0,897;10000;33;5;Spheroid;Stretching;1
IRV Duels;UM;UM_option = exact;461,617908;0,9316;0,9316;10000;33;5;Spheroid;Stretching;1
IRV Duels;ICM;ICM_option = exact;0,911047;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
IRV Duels;CM;CM_option = lazy, UM_option = exact, TM_option = exact;2,296137;0,9316;0,9963;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_condorcet_admissible;;;0,706;0,706;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_not_condorcet_admissible;;;0,294;0,294;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_missed_condorcet_admissible;;;0,0484;0,0484;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_weak_condorcet_winner;;;0,706;0,706;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_not_weak_condorcet_winner;;;0,294;0,294;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_missed_weak_condorcet_winner;;;0,0484;0,0484;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_condorcet_winner_rk_ctb;;;0,706;0,706;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_not_condorcet_winner_rk_ctb;;;0,294;0,294;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_missed_condorcet_winner_rk_ctb;;;0,0484;0,0484;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_condorcet_winner_rk;;;0,706;0,706;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_not_condorcet_winner_rk;;;0,294;0,294;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_missed_condorcet_winner_rk;;;0,0484;0,0484;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_condorcet_winner_ut_rel_ctb;;;0,706;0,706;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_not_condorcet_winner_ut_rel_ctb;;;0,294;0,294;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_missed_condorcet_winner_ut_rel_ctb;;;0,0484;0,0484;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_condorcet_winner_ut_rel;;;0,706;0,706;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_not_condorcet_winner_ut_rel;;;0,294;0,294;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_missed_condorcet_winner_ut_rel;;;0,0484;0,0484;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_condorcet_winner_ut_abs_ctb;;;0,706;0,706;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_not_condorcet_winner_ut_abs_ctb;;;0,294;0,294;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_missed_condorcet_winner_ut_abs_ctb;;;0,0484;0,0484;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_condorcet_winner_ut_abs;;;0,706;0,706;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_not_condorcet_winner_ut_abs;;;0,294;0,294;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_missed_condorcet_winner_ut_abs;;;0,0484;0,0484;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_resistant_condorcet_winner;;;0,0037;0,0037;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_is_not_resistant_condorcet_winner;;;0,9963;0,9963;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;w_missed_resistant_condorcet_winner;;;0;0;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;TM;TM_option = exact;21,58681;0,9657;0,9657;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;UM;UM_option = exact;148,397109;0,9907;0,9907;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;ICM;ICM_option = lazy;0,942559;0,294;0,294;10000;33;5;Spheroid;Stretching;1
Iterated Bucklin;CM;CM_option = lazy, UM_option = exact, ICM_option = lazy, TM_option = exact;1,6761;0,9908;0,9996;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_condorcet_admissible;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_not_condorcet_admissible;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Kemeny;w_missed_condorcet_admissible;;;0;0;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_weak_condorcet_winner;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_not_weak_condorcet_winner;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Kemeny;w_missed_weak_condorcet_winner;;;0;0;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_condorcet_winner_rk_ctb;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_not_condorcet_winner_rk_ctb;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Kemeny;w_missed_condorcet_winner_rk_ctb;;;0;0;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_condorcet_winner_rk;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_not_condorcet_winner_rk;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Kemeny;w_missed_condorcet_winner_rk;;;0;0;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_condorcet_winner_ut_rel_ctb;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_not_condorcet_winner_ut_rel_ctb;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Kemeny;w_missed_condorcet_winner_ut_rel_ctb;;;0;0;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_condorcet_winner_ut_rel;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_not_condorcet_winner_ut_rel;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Kemeny;w_missed_condorcet_winner_ut_rel;;;0;0;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_condorcet_winner_ut_abs_ctb;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_not_condorcet_winner_ut_abs_ctb;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Kemeny;w_missed_condorcet_winner_ut_abs_ctb;;;0;0;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_condorcet_winner_ut_abs;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_not_condorcet_winner_ut_abs;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Kemeny;w_missed_condorcet_winner_ut_abs;;;0;0;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_resistant_condorcet_winner;;;0,0037;0,0037;10000;33;5;Spheroid;Stretching;1
Kemeny;w_is_not_resistant_condorcet_winner;;;0,9963;0,9963;10000;33;5;Spheroid;Stretching;1
Kemeny;w_missed_resistant_condorcet_winner;;;0;0;10000;33;5;Spheroid;Stretching;1
Kemeny;TM;TM_option = exact;117,538736;0,9623;0,9623;10000;33;5;Spheroid;Stretching;1
Kemeny;UM;UM_option = exact;411,155931;0,9661;0,9661;10000;33;5;Spheroid;Stretching;1
Kemeny;ICM;ICM_option = exact;0,973048;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Kemeny;CM;CM_option = lazy, UM_option = exact, TM_option = exact;1,869101;0,9661;0,9963;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_condorcet_admissible;;;0,6317;0,6317;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_not_condorcet_admissible;;;0,3683;0,3683;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_missed_condorcet_admissible;;;0,1227;0,1227;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_weak_condorcet_winner;;;0,6317;0,6317;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_not_weak_condorcet_winner;;;0,3683;0,3683;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_missed_weak_condorcet_winner;;;0,1227;0,1227;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_condorcet_winner_rk_ctb;;;0,6317;0,6317;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_not_condorcet_winner_rk_ctb;;;0,3683;0,3683;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_missed_condorcet_winner_rk_ctb;;;0,1227;0,1227;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_condorcet_winner_rk;;;0,6317;0,6317;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_not_condorcet_winner_rk;;;0,3683;0,3683;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_missed_condorcet_winner_rk;;;0,1227;0,1227;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_condorcet_winner_ut_rel_ctb;;;0,6317;0,6317;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_not_condorcet_winner_ut_rel_ctb;;;0,3683;0,3683;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_missed_condorcet_winner_ut_rel_ctb;;;0,1227;0,1227;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_condorcet_winner_ut_rel;;;0,6317;0,6317;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_not_condorcet_winner_ut_rel;;;0,3683;0,3683;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_missed_condorcet_winner_ut_rel;;;0,1227;0,1227;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_condorcet_winner_ut_abs_ctb;;;0,6317;0,6317;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_not_condorcet_winner_ut_abs_ctb;;;0,3683;0,3683;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_missed_condorcet_winner_ut_abs_ctb;;;0,1227;0,1227;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_condorcet_winner_ut_abs;;;0,6317;0,6317;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_not_condorcet_winner_ut_abs;;;0,3683;0,3683;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_missed_condorcet_winner_ut_abs;;;0,1227;0,1227;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_resistant_condorcet_winner;;;0,0036;0,0036;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_is_not_resistant_condorcet_winner;;;0,9964;0,9964;10000;33;5;Spheroid;Stretching;1
Kim-Roush;w_missed_resistant_condorcet_winner;;;0,0001;0,0001;10000;33;5;Spheroid;Stretching;1
Kim-Roush;TM;TM_option = exact;16,872003;0,9487;0,9487;10000;33;5;Spheroid;Stretching;1
Kim-Roush;UM;UM_option = exact;818,80789;0,9518;0,9518;10000;33;5;Spheroid;Stretching;1
Kim-Roush;ICM;ICM_option = lazy;5,697376;0;1;10000;33;5;Spheroid;Stretching;1
Kim-Roush;CM;CM_option = lazy, UM_option = exact, ICM_option = lazy, TM_option = exact;1,969124;0,9518;1;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_condorcet_admissible;;;0,5003;0,5003;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_not_condorcet_admissible;;;0,4997;0,4997;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_missed_condorcet_admissible;;;0,2541;0,2541;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_weak_condorcet_winner;;;0,5003;0,5003;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_not_weak_condorcet_winner;;;0,4997;0,4997;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_missed_weak_condorcet_winner;;;0,2541;0,2541;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_condorcet_winner_rk_ctb;;;0,5003;0,5003;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_not_condorcet_winner_rk_ctb;;;0,4997;0,4997;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_missed_condorcet_winner_rk_ctb;;;0,2541;0,2541;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_condorcet_winner_rk;;;0,5003;0,5003;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_not_condorcet_winner_rk;;;0,4997;0,4997;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_missed_condorcet_winner_rk;;;0,2541;0,2541;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_condorcet_winner_ut_rel_ctb;;;0,5003;0,5003;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_not_condorcet_winner_ut_rel_ctb;;;0,4997;0,4997;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_missed_condorcet_winner_ut_rel_ctb;;;0,2541;0,2541;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_condorcet_winner_ut_rel;;;0,5003;0,5003;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_not_condorcet_winner_ut_rel;;;0,4997;0,4997;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_missed_condorcet_winner_ut_rel;;;0,2541;0,2541;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_condorcet_winner_ut_abs_ctb;;;0,5003;0,5003;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_not_condorcet_winner_ut_abs_ctb;;;0,4997;0,4997;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_missed_condorcet_winner_ut_abs_ctb;;;0,2541;0,2541;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_condorcet_winner_ut_abs;;;0,5003;0,5003;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_not_condorcet_winner_ut_abs;;;0,4997;0,4997;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_missed_condorcet_winner_ut_abs;;;0,2541;0,2541;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_resistant_condorcet_winner;;;0,0037;0,0037;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_is_not_resistant_condorcet_winner;;;0,9963;0,9963;10000;33;5;Spheroid;Stretching;1
Majority Judgment;w_missed_resistant_condorcet_winner;;;0;0;10000;33;5;Spheroid;Stretching;1
Majority Judgment;TM;TM_option = exact;6,872441;0,9845;0,9845;10000;33;5;Spheroid;Stretching;1
Majority Judgment;UM;CM_option = exact;1,28356;0,9845;0,9845;10000;33;5;Spheroid;Stretching;1
Majority Judgment;ICM;ICM_option = exact;0,905066;0,4997;0,4997;10000;33;5;Spheroid;Stretching;1
Majority Judgment;CM;CM_option = exact;0,239012;0,9845;0,9845;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_condorcet_admissible;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_not_condorcet_admissible;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Maximin;w_missed_condorcet_admissible;;;0;0;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_weak_condorcet_winner;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_not_weak_condorcet_winner;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Maximin;w_missed_weak_condorcet_winner;;;0;0;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_condorcet_winner_rk_ctb;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_not_condorcet_winner_rk_ctb;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Maximin;w_missed_condorcet_winner_rk_ctb;;;0;0;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_condorcet_winner_rk;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_not_condorcet_winner_rk;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Maximin;w_missed_condorcet_winner_rk;;;0;0;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_condorcet_winner_ut_rel_ctb;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_not_condorcet_winner_ut_rel_ctb;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Maximin;w_missed_condorcet_winner_ut_rel_ctb;;;0;0;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_condorcet_winner_ut_rel;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_not_condorcet_winner_ut_rel;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Maximin;w_missed_condorcet_winner_ut_rel;;;0;0;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_condorcet_winner_ut_abs_ctb;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_not_condorcet_winner_ut_abs_ctb;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Maximin;w_missed_condorcet_winner_ut_abs_ctb;;;0;0;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_condorcet_winner_ut_abs;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_not_condorcet_winner_ut_abs;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Maximin;w_missed_condorcet_winner_ut_abs;;;0;0;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_resistant_condorcet_winner;;;0,0037;0,0037;10000;33;5;Spheroid;Stretching;1
Maximin;w_is_not_resistant_condorcet_winner;;;0,9963;0,9963;10000;33;5;Spheroid;Stretching;1
Maximin;w_missed_resistant_condorcet_winner;;;0;0;10000;33;5;Spheroid;Stretching;1
Maximin;TM;TM_option = exact;19,800734;0,9127;0,9127;10000;33;5;Spheroid;Stretching;1
Maximin;UM;UM_option = exact;11,920699;0,9259;0,9259;10000;33;5;Spheroid;Stretching;1
Maximin;ICM;ICM_option = exact;0,854553;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Maximin;CM;CM_option = fast, UM_option = exact, TM_option = exact;3,994757;0,9308;0,9317;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_condorcet_admissible;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_not_condorcet_admissible;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Nanson;w_missed_condorcet_admissible;;;0;0;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_weak_condorcet_winner;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_not_weak_condorcet_winner;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Nanson;w_missed_weak_condorcet_winner;;;0;0;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_condorcet_winner_rk_ctb;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_not_condorcet_winner_rk_ctb;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Nanson;w_missed_condorcet_winner_rk_ctb;;;0;0;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_condorcet_winner_rk;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_not_condorcet_winner_rk;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Nanson;w_missed_condorcet_winner_rk;;;0;0;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_condorcet_winner_ut_rel_ctb;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_not_condorcet_winner_ut_rel_ctb;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Nanson;w_missed_condorcet_winner_ut_rel_ctb;;;0;0;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_condorcet_winner_ut_rel;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_not_condorcet_winner_ut_rel;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Nanson;w_missed_condorcet_winner_ut_rel;;;0;0;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_condorcet_winner_ut_abs_ctb;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_not_condorcet_winner_ut_abs_ctb;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Nanson;w_missed_condorcet_winner_ut_abs_ctb;;;0;0;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_condorcet_winner_ut_abs;;;0,7544;0,7544;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_not_condorcet_winner_ut_abs;;;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Nanson;w_missed_condorcet_winner_ut_abs;;;0;0;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_resistant_condorcet_winner;;;0,0037;0,0037;10000;33;5;Spheroid;Stretching;1
Nanson;w_is_not_resistant_condorcet_winner;;;0,9963;0,9963;10000;33;5;Spheroid;Stretching;1
Nanson;w_missed_resistant_condorcet_winner;;;0;0;10000;33;5;Spheroid;Stretching;1
Nanson;TM;TM_option = exact;15,314396;0,9555;0,9555;10000;33;5;Spheroid;Stretching;1
Nanson;UM;UM_option = exact;202,45024;0,9606;0,9606;10000;33;5;Spheroid;Stretching;1
Nanson;ICM;ICM_option = exact;0,893052;0,2456;0,2456;10000;33;5;Spheroid;Stretching;1
Nanson;CM;CM_option = lazy, UM_option = exact, TM_option = exact;1,92011;0,9606;0,9963;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_condorcet_admissible;;;0,4543;0,4543;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_not_condorcet_admissible;;;0,5457;0,5457;10000;33;5;Spheroid;Stretching;1
Plurality;w_missed_condorcet_admissible;;;0,3001;0,3001;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_weak_condorcet_winner;;;0,4543;0,4543;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_not_weak_condorcet_winner;;;0,5457;0,5457;10000;33;5;Spheroid;Stretching;1
Plurality;w_missed_weak_condorcet_winner;;;0,3001;0,3001;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_condorcet_winner_rk_ctb;;;0,4543;0,4543;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_not_condorcet_winner_rk_ctb;;;0,5457;0,5457;10000;33;5;Spheroid;Stretching;1
Plurality;w_missed_condorcet_winner_rk_ctb;;;0,3001;0,3001;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_condorcet_winner_rk;;;0,4543;0,4543;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_not_condorcet_winner_rk;;;0,5457;0,5457;10000;33;5;Spheroid;Stretching;1
Plurality;w_missed_condorcet_winner_rk;;;0,3001;0,3001;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_condorcet_winner_ut_rel_ctb;;;0,4543;0,4543;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_not_condorcet_winner_ut_rel_ctb;;;0,5457;0,5457;10000;33;5;Spheroid;Stretching;1
Plurality;w_missed_condorcet_winner_ut_rel_ctb;;;0,3001;0,3001;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_condorcet_winner_ut_rel;;;0,4543;0,4543;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_not_condorcet_winner_ut_rel;;;0,5457;0,5457;10000;33;5;Spheroid;Stretching;1
Plurality;w_missed_condorcet_winner_ut_rel;;;0,3001;0,3001;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_condorcet_winner_ut_abs_ctb;;;0,4543;0,4543;10000;33;5;Spheroid;Stretching;1
Plurality;w_is_not_condorcet_winner_ut_abs_ctb;;;0,5457;0,5457;10000;33;5;Spheroid;Stretching;1
Plurality;w_missed_condorcet_winner_ut_abs_ctb;;;0,3001;0,3001;10000;33;5;Spheroid;Stretching;1
