Voting system,Criterion,Result,Number of populations,V,C,Culture type,Culture parameter 1,Culture parameter 1 value,Culture parameter 2,Culture parameter 2 value,Culture parameter 3,Culture parameter 3 value,Culture parameter 4,Culture parameter 4 value
Ranked Pairs,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
Ranked Pairs,mean_u_min,-0.103762182045,10000,33.0,5.0,Spheroid,Stretching,1
Ranked Pairs,mean_u_mean,0.0799086826003,10000,33.0,5.0,Spheroid,Stretching,1
Ranked Pairs,mean_u_std,0.057196857426,10000,33.0,5.0,Spheroid,Stretching,1
Schulze,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
Schulze,mean_u_min,-0.103762182045,10000,33.0,5.0,Spheroid,Stretching,1
Schulze,mean_u_mean,0.0799146298084,10000,33.0,5.0,Spheroid,Stretching,1
Schulze,mean_u_std,0.0572873352802,10000,33.0,5.0,Spheroid,Stretching,1
Two Round,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
Two Round,mean_u_min,-0.153708329327,10000,33.0,5.0,Spheroid,Stretching,1
Two Round,mean_u_mean,0.0733793488173,10000,33.0,5.0,Spheroid,Stretching,1
Two Round,mean_u_std,0.0617156277385,10000,33.0,5.0,Spheroid,Stretching,1
Veto,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
Veto,mean_u_min,-0.182765571383,10000,33.0,5.0,Spheroid,Stretching,1
Veto,mean_u_mean,0.0586311952258,10000,33.0,5.0,Spheroid,Stretching,1
Veto,mean_u_std,0.0672334662852,10000,33.0,5.0,Spheroid,Stretching,1
ICRV,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
ICRV,mean_u_min,-0.147419522905,10000,33.0,5.0,Spheroid,Stretching,1
ICRV,mean_u_mean,0.0772081070395,10000,33.0,5.0,Spheroid,Stretching,1
ICRV,mean_u_std,0.0593723739369,10000,33.0,5.0,Spheroid,Stretching,1
Exhaustive Ballot,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
Exhaustive Ballot,mean_u_min,-0.147420258146,10000,33.0,5.0,Spheroid,Stretching,1
Exhaustive Ballot,mean_u_mean,0.0748864869845,10000,33.0,5.0,Spheroid,Stretching,1
Exhaustive Ballot,mean_u_std,0.0606802718637,10000,33.0,5.0,Spheroid,Stretching,1
IRV,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
IRV,mean_u_min,-0.147420258146,10000,33.0,5.0,Spheroid,Stretching,1
IRV,mean_u_mean,0.0748864869845,10000,33.0,5.0,Spheroid,Stretching,1
IRV,mean_u_std,0.0606802718637,10000,33.0,5.0,Spheroid,Stretching,1
Absolute-Condorcet IRV,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
Absolute-Condorcet IRV,mean_u_min,-0.147419522905,10000,33.0,5.0,Spheroid,Stretching,1
Absolute-Condorcet IRV,mean_u_mean,0.0772965001015,10000,33.0,5.0,Spheroid,Stretching,1
Absolute-Condorcet IRV,mean_u_std,0.0593588960845,10000,33.0,5.0,Spheroid,Stretching,1
VTB-Condorcet IRV,mean_u_max,0.299676824712,10000,33.0,5.0,Spheroid,Stretching,1
VTB-Condorcet IRV,mean_u_min,-0.147419522905,10000,33.0,5.0,Spheroid,Stretching,1
VTB-Condorcet IRV,mean_u_mean,0.0772965001015,10000,33.0,5.0,Spheroid,Stretching,1
VTB-Condorcet IRV,mean_u_std,0.0593588960845,10000,33.0,5.0,Spheroid,Stretching,1
