dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,,0.00656,41.0,5.0,101.988047
,,,0.001312,41.0,1.0,102.038253
,,,0.005248,41.0,4.0,102.362053
,,,0.001856,58.0,1.0,102.412856
,,,0.00656,41.0,5.0,102.738967
,,,0.001024,32.0,1.0,102.788878
,,,0.005248,41.0,4.0,104.862987
,,,0.004096,32.0,4.0,105.360735
,,,0.006144,32.0,6.0,106.86415
,,,0.005248,41.0,4.0,107.613449
,,,0.005248,41.0,4.0,108.23744
,,,0.00512,32.0,5.0,108.612868
,,,0.005248,41.0,4.0,110.362195
,,,0.00512,32.0,5.0,110.612619
,,,0.005248,41.0,4.0,112.361861
,,,0.00512,32.0,5.0,112.612288
,,,0.00656,41.0,5.0,114.364546
,,,0.004096,32.0,4.0,114.612331
,,,0.00656,41.0,5.0,116.364577
,,,0.004096,32.0,4.0,116.612349
,,,0.00656,41.0,5.0,118.364607
,,,0.004096,32.0,4.0,118.612402
,,,0.00656,41.0,5.0,120.23964
0.006784,,,,,,120.347307
,,,0.006784,53.0,4.0,120.740096
0.006784,,,,,,120.740096
,,,0.001024,32.0,1.0,120.789962
,,,0.005248,41.0,4.0,122.363723
,,,0.00512,32.0,5.0,122.61415
,,,0.005248,41.0,4.0,124.363449
,,,0.00512,32.0,5.0,124.613875
,0.0768,,,,,124.98249
,,,0.005248,41.0,4.0,126.738173
,,,0.001024,32.0,1.0,126.788071
,,,0.00512,32.0,5.0,128.613631
,,,0.004096,32.0,4.0,130.611708
,,,0.00512,32.0,5.0,132.612441
,,,0.006784,53.0,4.0,134.988235
0.006784,,,,,,134.988235
,,,0.001312,41.0,1.0,135.038467
,,,0.00656,41.0,5.0,135.864791
,,,0.004096,32.0,4.0,136.237591
,,,0.005248,41.0,4.0,139.86186
,,,0.001312,41.0,1.0,139.912072
,,,0.00512,32.0,5.0,140.612289
,,,0.00656,41.0,5.0,141.114546
,,,0.001024,32.0,1.0,141.16443
,,,0.005248,41.0,4.0,142.363539
,,,0.00512,32.0,5.0,142.613968
,,,0.005248,41.0,4.0,144.363265
,,,0.00512,32.0,5.0,144.613724
,,,0.005248,41.0,4.0,146.363017
,,,0.004096,32.0,4.0,146.610762
,,,0.00656,41.0,5.0,148.238078
,,,0.004096,32.0,4.0,148.610823
,,,0.00512,32.0,5.0,150.611647
,,,0.00512,32.0,5.0,152.612402
,,,0.00512,32.0,5.0,155.363139
,,,0.00512,32.0,5.0,156.613845
,,,0.004096,32.0,4.0,158.611923
,,,0.00656,41.0,5.0,160.739222
,,,0.001024,32.0,1.0,160.789107
,,,0.005248,41.0,4.0,161.238174
,,,0.005248,41.0,4.0,162.237195
,,,0.00512,32.0,5.0,162.612619
,,,0.005248,41.0,4.0,164.361915
,,,0.00512,32.0,5.0,164.61233
,,,0.00656,41.0,5.0,166.489578
,,,0.004096,32.0,4.0,166.987349
,,,0.00656,41.0,5.0,168.614607
,,,0.004096,32.0,4.0,169.112402
,,,0.00656,41.0,5.0,170.23964
,,,0.004096,32.0,4.0,170.61241
,,,0.00656,41.0,5.0,172.364668
,,,0.004096,32.0,4.0,172.612469
,,,0.00656,41.0,5.0,174.239699
,,,0.004096,32.0,4.0,174.612499
,,,0.00656,41.0,5.0,176.239742
,,,0.004096,32.0,4.0,176.612541
,,,0.00656,41.0,5.0,178.364761
,,,0.004096,32.0,4.0,178.61256
,,,0.00656,41.0,5.0,180.364791
,,,0.004096,32.0,4.0,180.61259
,,,0.003072,32.0,3.0,191.237196
,,,0.001024,32.0,1.0,191.284164
,,,0.00512,32.0,5.0,192.612898
,,,0.005248,41.0,4.0,193.237196
,,,0.00656,41.0,5.0,193.73915
,,,0.005248,41.0,4.0,194.23817
,,,0.00512,32.0,5.0,194.613601
,,,0.005248,41.0,4.0,195.112898
,,,0.005248,41.0,4.0,196.361915
,,,0.00512,32.0,5.0,196.61233
,,,0.00656,41.0,5.0,198.364578
,,,0.004096,32.0,4.0,199.237349
