dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,,0.005248,41.0,4.0,152.763518
,,,0.00512,32.0,5.0,153.263954
,,,0.00656,41.0,5.0,153.641203
,,,0.005248,41.0,4.0,154.015204
,,,0.00512,32.0,5.0,154.390623
,,,0.006784,53.0,4.0,155.516386
0.006784,,,,,,155.516386
,,,0.001312,41.0,1.0,155.567473
,,,0.005248,41.0,4.0,155.890012
,,,0.001024,32.0,1.0,155.940763
,,,0.005248,41.0,4.0,156.264006
,,,0.00512,32.0,5.0,157.264433
,,,0.00656,41.0,5.0,157.891691
,,,0.004096,32.0,4.0,159.264464
,,,0.005248,41.0,4.0,159.888761
,,,0.006784,53.0,4.0,161.01425
0.006784,,,,,,161.01425
,,,0.00512,32.0,5.0,161.264342
,,,0.005248,41.0,4.0,162.013609
,,,0.00512,32.0,5.0,163.264037
,,,0.00656,41.0,5.0,164.391294
,,,0.004096,32.0,4.0,165.264067
,,,0.00656,41.0,5.0,166.016324
,,,0.004096,32.0,4.0,167.514098
,,,0.00656,41.0,5.0,168.141356
,,,0.004096,32.0,4.0,169.264128
,,,0.00656,41.0,5.0,170.391386
,,,0.004096,32.0,4.0,171.264159
,,,0.007872,41.0,6.0,172.019376
,,,0.003072,32.0,3.0,173.264507
,,,0.005248,41.0,4.0,173.888791
,,,0.00512,32.0,5.0,175.889232
,,,0.005248,41.0,4.0,176.513517
,,,0.00512,32.0,5.0,177.263954
,,,0.00512,32.0,5.0,179.389678
,,,0.00512,32.0,5.0,181.26541
,,,0.00512,32.0,5.0,183.266141
,,,0.004096,32.0,4.0,185.264229
,,,0.005248,41.0,4.0,186.888517
,,,0.001312,41.0,1.0,186.939542
,,,0.00512,32.0,5.0,187.263952
,,,0.00656,41.0,5.0,188.391203
,,,0.004096,32.0,4.0,189.513976
,,,0.00656,41.0,5.0,190.016233
,,,0.004096,32.0,4.0,191.264006
,,,0.00656,41.0,5.0,192.016263
,,,0.004096,32.0,4.0,193.264037
,,,0.00656,41.0,5.0,194.016312
,,,0.004096,32.0,4.0,195.264068
,,,0.00656,41.0,5.0,196.266325
,,,0.004096,32.0,4.0,197.264098
,,,0.00512,32.0,5.0,199.389829
